Restaurant,State,City,Zip-Code,Phone,Address,Longitude,Latitude,Source
Arby's,CA,Palm Desert,92260,760-779-0604,"72795 California 111 Palm Desert, CA, 92260",-116.3946976,33.720484,https://www.menuism.com/restaurants/arbys-palm-desert-1037980
Arby's,CA,Palm Desert,92260,760-779-0604,"72795 Highway 111 Ste G1 Palm Desert, CA, 92260",-116.39448,33.72147,https://www.menuism.com/restaurants/arbys-palm-desert-498406
Arby's,CA,Palmdale,93551-3933,661-947-5299,"1037 W Rancho Vista Blvd Palmdale, CA, 93551-3933",-118.1487633,34.6018777,https://www.menuism.com/restaurants/arbys-palmdale-171992
Arby's,CA,Pleasanton,94588-3940,925-467-1912,"5900 Owens Dr Pleasanton, CA, 94588-3940",-121.902993,37.698933,https://www.menuism.com/restaurants/arbys-pleasanton-314323
Arby's,CA,Pomona,91767-2331,909-596-1644,"2250 N Garey Ave Pomona, CA, 91767-2331",-117.749675,34.088906,https://www.menuism.com/restaurants/arbys-pomona-20219
Arby's,CA,Rancho Cordova,95742-6503,916-638-8897,"3090 Sunrise Blvd Rancho Cordova, CA, 95742-6503",-121.266112,38.590986,https://www.menuism.com/restaurants/arbys-rancho-cordova-305742
Arby's,CA,Red Bluff,96080,530-529-5640,"1065 S Main St Red Bluff, CA, 96080",-122.228162,40.167422,https://www.menuism.com/restaurants/arbys-red-bluff-685761
Arby's,CA,Redding,96003,530-246-2421,"65 Lake Blvd Redding, CA, 96003",-122.3785,40.60964,https://www.menuism.com/restaurants/arbys-redding-647052
Arby's,CA,Redlands,92374-2861,909-335-2729,"1245 W Colton Ave Redlands, CA, 92374-2861",-117.201808,34.062539,https://www.menuism.com/restaurants/arbys-redlands-29512
Arby's,CA,Redondo Beach,90277-4904,310-316-8882,"1212 S Pacific Coast Hwy Redondo Beach, CA, 90277-4904",-118.384996,33.823808,https://www.menuism.com/restaurants/arbys-redondo-beach-142430
Arby's,CA,Reseda,91335-4204,818-343-0568,"6850 Reseda Blvd Reseda, CA, 91335-4204",-118.5360281,34.1950985,https://www.menuism.com/restaurants/arbys-reseda-169644
Arby's,CA,Ridgecrest,93555,760-375-7572,"830 N China Lake Blvd Ridgecrest, CA, 93555",-117.67027,35.636176,https://www.menuism.com/restaurants/arbys-ridgecrest-660424
Arby's,CA,Ripon,95366,209-599-7560,"1553 Colony Rd Ripon, CA, 95366",-121.141312,37.755765,https://www.menuism.com/restaurants/arbys-ripon-321498
Arby's,CA,Riverside,92503-3400,951-359-5662,"10160 Hole Ave Riverside, CA, 92503-3400",-117.459691,33.914349,https://www.menuism.com/restaurants/arbys-riverside-18251
Arby's,CA,Riverside,92506,951-300-8077,"5276 Victoria Ave Riverside, CA, 92506",-117.37026,33.95605,https://www.menuism.com/restaurants/arbys-riverside-669088
Arby's,CA,Riverside,92508,951-780-9615,"18661 Van Buren Blvd Riverside, CA, 92508",-117.337509,33.886437,https://www.menuism.com/restaurants/arbys-riverside-344075
Arby's,CA,Rocklin,95677-2835,916-624-5442,"4400 Rocklin Rd Rocklin, CA, 95677-2835",-121.2261768,38.7884308,https://www.menuism.com/restaurants/arbys-rocklin-405480
Arby's,CA,Rohnert Park,94928-7945,707-585-8459,"4799 Redwood Dr Rohnert Park, CA, 94928-7945",-122.713617,38.366238,https://www.menuism.com/restaurants/arbys-rohnert-park-42123
Arby's,CA,Roseville,95661,916-786-9991,"1001 Sunrise Ave Roseville, CA, 95661",-121.2720675,38.7287492,https://www.menuism.com/restaurants/arbys-roseville-304620
Arby's,CA,Sacramento,95825-3302,916-920-3480,"2238 Arden Way Sacramento, CA, 95825-3302",-121.413457,38.595735,https://www.menuism.com/restaurants/arbys-sacramento-320837
Arby's,CA,Sacramento,95826-3538,916-386-1721,"8349 Folsom Blvd Sacramento, CA, 95826-3538",-121.396753,38.547232,https://www.menuism.com/restaurants/arbys-sacramento-321382
Arby's,CA,Sacramento,95828-3106,916-428-3835,"7894 Florin Rd Sacramento, CA, 95828-3106",-121.410112,38.4960179,https://www.menuism.com/restaurants/arbys-sacramento-321973
Arby's,CA,Sacramento,95833-1013,916-646-9093,"3291 Truxel Rd Sacramento, CA, 95833-1013",-121.498448,38.627081,https://www.menuism.com/restaurants/arbys-sacramento-321747
Arby's,CA,Sacramento,95842,916-344-8381,"5845 Madison Ave Sacramento, CA, 95842",-121.32787,38.661016,https://www.menuism.com/restaurants/arbys-sacramento-305566
Arby's,CA,Sacramento,95842-3771,916-344-1339,"4301 Elkhorn Blvd Sacramento, CA, 95842-3771",-121.363278,38.694842,https://www.menuism.com/restaurants/arbys-sacramento-304780
Arby's,CA,Salinas,93901,831-775-0341,"951 Work St Salinas, CA, 93901",-121.631,36.6647,https://www.menuism.com/restaurants/arbys-salinas-623115
Arby's,CA,Salinas,93906,831-758-1181,"975 N Main St Salinas, CA, 93906",-121.652206,36.692421,https://www.menuism.com/restaurants/arbys-salinas-617985
Arby's,CA,San Bernardino,92404,909-881-1782,"1406 N Waterman Ave San Bernardino, CA, 92404",-117.278801,34.124488,https://www.menuism.com/restaurants/arbys-san-bernardino-637223
Arby's,CA,San Bernardino,92408-1906,909-381-5119,"670 S E St San Bernardino, CA, 92408-1906",-117.294251,34.088417,https://www.menuism.com/restaurants/arbys-san-bernardino-28045
Arby's,CA,San Diego,92106-1968,619-223-1784,"1770 Rosecrans St San Diego, CA, 92106-1968",-117.225204,32.729566,https://www.menuism.com/restaurants/arbys-san-diego-373876
Arby's,CA,San Diego,92110-5204,619-226-8174,"3777 Midway Dr San Diego, CA, 92110-5204",-117.217452,32.753396,https://www.menuism.com/restaurants/arbys-san-diego-372167
Arby's,CA,San Diego,92111-1005,858-292-1174,"7110 Clairemont Mesa Blvd San Diego, CA, 92111-1005",-117.163572,32.832789,https://www.menuism.com/restaurants/arbys-san-diego-370110
Arby's,CA,San Diego,92115-1621,619-461-5729,"6701 El Cajon Blvd San Diego, CA, 92115-1621",-117.053389,32.768444,https://www.menuism.com/restaurants/arbys-san-diego-368372
Arby's,CA,San Diego,92120-3505,619-282-9970,"6225 Mission Gorge Rd San Diego, CA, 92120-3505",-117.097354,32.788025,https://www.menuism.com/restaurants/arbys-san-diego-369171
Arby's,CA,San Diego,92126,858-271-6289,"9089 Mira Mesa Blvd San Diego, CA, 92126",-117.127382,32.917144,https://www.menuism.com/restaurants/arbys-san-diego-604211
Arby's,CA,San Francisco,94121-2112,415-668-6564,"5740 Geary Blvd San Francisco, CA, 94121-2112",-122.481216,37.780563,https://www.menuism.com/restaurants/arbys-san-francisco-313897
Arby's,CA,San Francisco,94132-1222,415-661-2575,"1581 Sloat Blvd San Francisco, CA, 94132-1222",-122.490856,37.733809,https://www.menuism.com/restaurants/arbys-san-francisco-377770
Arby's,CA,San Jose,95117-1142,408-249-4259,"3158 Stevens Creek Blvd San Jose, CA, 95117-1142",-121.952827,37.322807,https://www.menuism.com/restaurants/arbys-san-jose-267636
Arby's,CA,San Jose,95123-1527,408-578-8761,"5519 Snell Ave San Jose, CA, 95123-1527",-121.831192,37.25262,https://www.menuism.com/restaurants/arbys-san-jose-269905
Arby's,CA,San Jose,95124-2943,408-265-6310,"1852 Camden Ave San Jose, CA, 95124-2943",-121.920784,37.261335,https://www.menuism.com/restaurants/arbys-san-jose-269280
Arby's,CA,San Juan Capistrano,92675,949-493-0840,"31776 Del Obispo St San Juan Capistrano, CA, 92675",-117.659708,33.501229,https://www.menuism.com/restaurants/arbys-san-juan-capistrano-341180
Arby's,CA,San Leandro,94578-1902,510-278-5027,"15016 E 14th St San Leandro, CA, 94578-1902",-122.128161,37.705746,https://www.menuism.com/restaurants/arbys-san-leandro-317275
Arby's,CA,San Marcos,92078-4023,760-471-8771,"1280 W San Marcos Blvd San Marcos, CA, 92078-4023",-117.197403,33.132637,https://www.menuism.com/restaurants/arbys-san-marcos-377305
Arby's,CA,Santa Ana,92705,714-541-9333,"2800 N Main St Santa Ana, CA, 92705",-117.867517,33.776664,https://www.menuism.com/restaurants/arbys-santa-ana-640876
Arby's,CA,Santa Maria,93454,805-922-7207,"2326 S Broadway Santa Maria, CA, 93454",-120.436,34.9183,https://www.menuism.com/restaurants/arbys-santa-maria-1063650
Arby's,CA,Santa Maria,93454,805-922-7207,"2326 N Broadway Santa Maria, CA, 93454",-120.4335899,34.979652,https://www.menuism.com/restaurants/arbys-santa-maria-232760
Arby's,CA,Santa Monica,90401-1706,310-394-5576,"1340 Lincoln Blvd Santa Monica, CA, 90401-1706",-118.492128,34.019838,https://www.menuism.com/restaurants/arbys-santa-monica-132935
Arby's,CA,Santa Rosa,95403,707-526-4603,"919 Hopper Ave Santa Rosa, CA, 95403",-122.736817,38.479607,https://www.menuism.com/restaurants/arbys-santa-rosa-670069
Arby's,CA,Santee,92071-3146,619-596-2251,"10538 Mission Gorge Rd Santee, CA, 92071-3146",-116.96787,32.838711,https://www.menuism.com/restaurants/arbys-santee-374290
Arby's,CA,Simi Valley,93065,805-638-0233,"1408 E Los Angeles Ave Simi Valley, CA, 93065",-118.771866,34.271199,https://www.menuism.com/restaurants/arbys-simi-valley-989526
Arby's,CA,South San Francisco,94080-4408,650-871-9862,"840 El Camino Real South San Francisco, CA, 94080-4408",-122.431637,37.652543,https://www.menuism.com/restaurants/arbys-south-san-francisco-318416
Arby's,CA,Stockton,95207-3712,209-954-0929,"6248 Pacific Ave Stockton, CA, 95207-3712",-121.318611,38.007245,https://www.menuism.com/restaurants/arbys-stockton-405194
Arby's,CA,Sun Valley,91352,818-767-3433,"9775 Glenoaks Blvd Sun Valley, CA, 91352",-118.38477,34.24744,https://www.menuism.com/restaurants/arbys-sun-valley-679145
Arby's,CA,Sunnyvale,94087,408-733-6434,"601 S Bernardo Ave Sunnyvale, CA, 94087",-122.056881,37.373424,https://www.menuism.com/restaurants/arbys-sunnyvale-270769
Arby's,CA,Temecula,92590-2638,951-676-1432,"27702 Jefferson Ave Temecula, CA, 92590-2638",-117.158876,33.513334,https://www.menuism.com/restaurants/arbys-temecula-25368
Arby's,CA,Thousand Oaks,91362,805-497-6999,"1140 E Thousand Oaks Blvd Thousand Oaks, CA, 91362",-118.85885,34.17878,https://www.menuism.com/restaurants/arbys-thousand-oaks-643262
Arby's,CA,Torrance,90501-5102,310-530-9148,"1525 Sepulveda Blvd Torrance, CA, 90501-5102",-118.304655,33.815776,https://www.menuism.com/restaurants/arbys-torrance-140003
Arby's,CA,Tracy,95376-1746,209-835-5484,"745 W Clover Rd Tracy, CA, 95376-1746",-121.436105,37.761545,https://www.menuism.com/restaurants/arbys-tracy-89682
Arby's,CA,Tustin,92780,714-838-3830,"13982 Newport Ave Tustin, CA, 92780",-117.821575,33.738042,https://www.menuism.com/restaurants/arbys-tustin-1086135
Arby's,CA,Upland,91786,909-608-0408,"599 N Mountain Ave Upland, CA, 91786",-117.670559,34.101237,https://www.menuism.com/restaurants/arbys-upland-122343
Arby's,CA,Upland,91786-4050,909-920-4228,"1299 E Foothill Blvd Upland, CA, 91786-4050",-117.633662,34.107325,https://www.menuism.com/restaurants/arbys-upland-21678
Arby's,CA,Vacaville,95688-3082,707-446-1688,"1347 E Monte Vista Ave Vacaville, CA, 95688-3082",-121.971432,38.362493,https://www.menuism.com/restaurants/arbys-vacaville-316648
Arby's,CA,Valencia,91355-1862,661-253-2526,"24201 Valencia Blvd Valencia, CA, 91355-1862",-118.557084,34.413338,https://www.menuism.com/restaurants/arbys-valencia-196322
Arby's,CA,Vallejo,94590-2911,707-649-2729,"3201 Sonoma Blvd Vallejo, CA, 94590-2911",-122.255252,38.116224,https://www.menuism.com/restaurants/arbys-vallejo-319287
Arby's,CA,Van Nuys,91405-4626,818-988-1269,"6833 Van Nuys Blvd Van Nuys, CA, 91405-4626",-118.449296,34.194956,https://www.menuism.com/restaurants/arbys-van-nuys-27211
Arby's,CA,Ventura,93003,805-644-9500,"3550 E Main St Ventura, CA, 93003",-119.2448085,34.2645793,https://www.menuism.com/restaurants/arbys-ventura-119391
Arby's,CA,Victorville,92392,760-951-1484,"14400 Bear Valley Rd Victorville, CA, 92392",-117.3493256,34.470463,https://www.menuism.com/restaurants/arbys-victorville-46668
Arby's,CA,Victorville,92395,1760-952-2606,"14689 La Paz Drive Victorville, CA, 92395",-117.3159347,34.5183142,https://www.menuism.com/restaurants/arbys-victorville-1116631
Arby's,CA,Victorville,92395,760-952-2606,"15122 Bear Valley Rd Victorville, CA, 92395",-117.333809,34.470999,https://www.menuism.com/restaurants/arbys-victorville-320477
Arby's,CA,Visalia,93277,559-627-6702,"4225 W Noble Ave Visalia, CA, 93277",-119.3376817,36.3269467,https://www.menuism.com/restaurants/arbys-visalia-194919
Arby's,CA,Vista,92083,760-631-1188,"40 Main St Vista, CA, 92083",-117.245296,33.199762,https://www.menuism.com/restaurants/arbys-vista-675509
Arby's,CA,Westminster,92683,714-373-5365,"2113 Westminster Mall Westminster, CA, 92683",-118.01527,33.746284,https://www.menuism.com/restaurants/arbys-westminster-667688
Arby's,CA,Westminster,92683,714-894-4540,"13850 Goldenwest St Westminster, CA, 92683",-118.006726,33.761217,https://www.menuism.com/restaurants/arbys-westminster-663446
Arby's,CA,Whittier,90605-2102,562-698-9378,"14215 Whittier Blvd Whittier, CA, 90605-2102",-118.0200693,33.9560182,https://www.menuism.com/restaurants/arbys-whittier-136222
Arby's,CA,Wildomar,92595,951-696-7197,"23937 Clinton Keith Rd Wildomar, CA, 92595",-117.2423086,33.5973165,https://www.menuism.com/restaurants/arbys-wildomar-610286
Arby's,CA,Woodland Hills,91364-2109,818-783-8600,"21243 Ventura Blvd Ste 288 Woodland Hills, CA, 91364-2109",-118.5948269,34.1673313,https://www.menuism.com/restaurants/arbys-woodland-hills-161120
Arby's,CA,Yucca Valley,92284,N/A,"57622 Twentynine Palms Highway Yucca Valley, CA, 92284",-116.4062588,34.1262863,https://www.menuism.com/restaurants/arbys-yucca-valley-1075109
Arby's,CO,Alamosa,81101,719-589-2747,"1705 Main St Alamosa, CO, 81101",-105.95813,37.274633,https://www.menuism.com/restaurants/arbys-alamosa-628122
Arby's,CO,Arvada,80002,303-215-9237,"N Harlan St Arvada, CO, 80002",-105.0626608,39.7960255,https://www.menuism.com/restaurants/arbys-arvada-627354
Arby's,CO,Arvada,80003-2110,303-432-0073,"7990 Wadsworth Blvd Arvada, CO, 80003-2110",-105.081259,39.84142,https://www.menuism.com/restaurants/arbys-arvada-86344
Arby's,CO,Arvada,80003-4613,303-233-5063,"6187 W 65th Ave Arvada, CO, 80003-4613",-105.064842,39.815418,https://www.menuism.com/restaurants/arbys-arvada-502556
Arby's,CO,Arvada,80003-5422,303-424-4390,"5800 Wadsworth Blvd Arvada, CO, 80003-5422",-105.081028,39.80231,https://www.menuism.com/restaurants/arbys-arvada-82443
Arby's,CO,Arvada,80004-4015,303-421-9112,"12395 W 64th Ave Arvada, CO, 80004-4015",-105.137266,39.813176,https://www.menuism.com/restaurants/arbys-arvada-89639
Arby's,CO,Aurora,80011-5728,303-341-7048,"15077 E Colfax Ave Aurora, CO, 80011-5728",-104.8120523,39.7401616,https://www.menuism.com/restaurants/arbys-aurora-84759
Arby's,CO,Aurora,80012-3688,303-368-8439,"1099 S Blackhawk St Aurora, CO, 80012-3688",-104.824217,39.697109,https://www.menuism.com/restaurants/arbys-aurora-87173
Arby's,CO,Aurora,80014-1011,303-750-2696,"1901 S Havana St Aurora, CO, 80014-1011",-104.865962,39.681957,https://www.menuism.com/restaurants/arbys-aurora-83125
Arby's,CO,Aurora,80015-2728,303-693-6842,"4350 S Buckley Rd Aurora, CO, 80015-2728",-104.790998,39.637444,https://www.menuism.com/restaurants/arbys-aurora-91768
Arby's,CO,Boulder,80305-3323,303-499-7277,"2420 Baseline Rd Boulder, CO, 80305-3323",-105.2628434,40.0001263,https://www.menuism.com/restaurants/arbys-boulder-97352
Arby's,CO,Brighton,80601-7304,303-637-7103,"15190 Brighton Rd Brighton, CO, 80601-7304",-104.828052,39.972049,https://www.menuism.com/restaurants/arbys-brighton-96561
Arby's,CO,Broomfield,80020-1682,303-466-4133,"300 Alter St Broomfield, CO, 80020-1682",-105.091685,39.92116,https://www.menuism.com/restaurants/arbys-broomfield-93008
Arby's,CO,Burlington,80807,719-346-5484,"300 S Lincoln St Burlington, CO, 80807",-102.27876,39.298368,https://www.menuism.com/restaurants/arbys-burlington-630390
Arby's,CO,Canon City,81212,719-275-6659,"1901 Fremont Dr Canon City, CO, 81212",-105.220374,38.44823,https://www.menuism.com/restaurants/arbys-canon-city-628774
Arby's,CO,Castle Rock,80109-1982,303-663-3957,"742 Genoa Way Castle Rock, CO, 80109-1982",-104.870165,39.410198,https://www.menuism.com/restaurants/arbys-castle-rock-96536
Arby's,CO,Colorado Springs,80903,719-577-4101,"318 N Wahsatch Ave Colorado Springs, CO, 80903",-104.8179,38.838276,https://www.menuism.com/restaurants/arbys-colorado-springs-601937
Arby's,CO,Colorado Springs,80903,719-577-4101,"331 S Nevada Ave Colorado Springs, CO, 80903",-104.821407,38.82841,https://www.menuism.com/restaurants/arbys-colorado-springs-275123
Arby's,CO,Colorado Springs,80905,719-328-9134,"393 S 8th St Colorado Springs, CO, 80905",-104.840174,38.828987,https://www.menuism.com/restaurants/arbys-colorado-springs-369097
Arby's,CO,Colorado Springs,80906-4050,719-579-0536,"1680 E Cheyenne Mountain Blvd Colorado Springs, CO, 80906-4050",-104.8013,38.794472,https://www.menuism.com/restaurants/arbys-colorado-springs-502618
Arby's,CO,Colorado Springs,80907,719-636-3086,"328 E Fillmore St Colorado Springs, CO, 80907",-104.815247,38.874777,https://www.menuism.com/restaurants/arbys-colorado-springs-233247
Arby's,CO,Colorado Springs,80909,719-574-7782,"1312 N Academy Blvd Colorado Springs, CO, 80909",-104.757589,38.851671,https://www.menuism.com/restaurants/arbys-colorado-springs-65466
Arby's,CO,Colorado Springs,80918,719-528-1217,"5710 N Academy Blvd Colorado Springs, CO, 80918",-104.788377,38.913267,https://www.menuism.com/restaurants/arbys-colorado-springs-359351
Arby's,CO,Colorado Springs,80918,719-599-5112,"3659 Austin Bluffs Pkwy Colorado Springs, CO, 80918",-104.760697,38.889839,https://www.menuism.com/restaurants/arbys-colorado-springs-30236
Arby's,CO,Colorado Springs,80920,719-264-1576,"1590 Briargate Blvd Colorado Springs, CO, 80920",-104.798608,38.945579,https://www.menuism.com/restaurants/arbys-colorado-springs-86138
Arby's,CO,Colorado Springs,80923,719-591-7322,"5870 Stetson Hills Blvd Colorado Springs, CO, 80923",-104.717808,38.911175,https://www.menuism.com/restaurants/arbys-colorado-springs-134408
Arby's,CO,Commerce City,80022-3711,303-853-0844,"5995 Dexter St Commerce City, CO, 80022-3711",-104.931916,39.8053774,https://www.menuism.com/restaurants/arbys-commerce-city-78858
Arby's,CO,Commerce City,80022-4404,719-775-2024,"5199 Ivy St Commerce City, CO, 80022-4404",-104.919922,39.78907,https://www.menuism.com/restaurants/arbys-commerce-city-502673
Arby's,CO,Cortez,81321,970-565-1856,"504 S Broadway Cortez, CO, 81321",-108.597107,37.343199,https://www.menuism.com/restaurants/arbys-cortez-646650
Arby's,CO,Denver,80202-3709,303-623-1105,"1600 California St Denver, CO, 80202-3709",-104.991627,39.745201,https://www.menuism.com/restaurants/arbys-denver-76675
Arby's,CO,Denver,80203-2707,303-892-0285,"1085 Broadway Denver, CO, 80203-2707",-104.987854,39.733418,https://www.menuism.com/restaurants/arbys-denver-75822
Arby's,CO,Denver,80206-1403,303-322-7931,"2310 E Colfax Ave Denver, CO, 80206-1403",-104.959615,39.739896,https://www.menuism.com/restaurants/arbys-denver-77526
Arby's,CO,Denver,80207,303-996-1897,"3740 Quebec St Denver, CO, 80207",-104.901508,39.768913,https://www.menuism.com/restaurants/arbys-denver-177741
Arby's,CO,Denver,80212-7334,303-424-5433,"4363 Sheridan Blvd Denver, CO, 80212-7334",-105.05344,39.775847,https://www.menuism.com/restaurants/arbys-denver-80048
Arby's,CO,Denver,80219-3013,303-922-3146,"2630 W Alameda Ave Denver, CO, 80219-3013",-105.018916,39.710844,https://www.menuism.com/restaurants/arbys-denver-75575
Arby's,CO,Denver,80220-1308,303-388-2528,"5360 E Colfax Ave Denver, CO, 80220-1308",-104.924955,39.739724,https://www.menuism.com/restaurants/arbys-denver-79406
Arby's,CO,Denver,80222-3605,303-757-4244,"1480 S Colorado Blvd Denver, CO, 80222-3605",-104.940357,39.689764,https://www.menuism.com/restaurants/arbys-denver-80086
Arby's,CO,Denver,80231-4910,303-770-7900,"8850 E Hampden Ave Denver, CO, 80231-4910",-104.885779,39.652692,https://www.menuism.com/restaurants/arbys-denver-86551
